Date,PM10.Arpa,rain,RI,windWE,windNS,wind_gust,wind,wind_max
2020-06-15,12.0,0.025000000000000005,0.2,0.05586198403625803,0.7983947690684046,2.9416666666666664,1.1916666666666669,2.6
2020-06-16,11.0,0.13333333333333333,1.2999999999999998,-0.014223086617759867,0.664134349055197,2.808333333333333,1.175,2.3
2020-06-17,14.0,0.9666666666666667,7.2,0.5989219727541412,-0.39895902251333054,3.183333333333333,1.258333333333333,2.9
2020-06-18,7.0,0.0,0.0,-0.5288433509550866,-1.0130230038867005,3.7916666666666665,1.5583333333333333,3.0
2020-06-19,6.0,0.0,0.0,-0.2425200981978413,-0.7346036739543614,3.4958333333333336,1.4333333333333336,2.4
2020-06-20,8.0,0.0,0.0,-0.7373461181941573,0.21513634888457375,3.058333333333334,1.2833333333333334,2.5
2020-06-21,4.0,0.0,0.0,0.8076329936700156,-0.3506295475245291,4.170833333333333,1.9749999999999999,5.0
2020-06-22,9.0,0.0,0.0,-0.9724556128142589,0.0365066429361471,3.0,1.275,2.9
2020-06-23,10.0,0.0,0.0,-0.5035347871859952,0.1866812834029811,2.479166666666667,1.0458333333333332,2.6
2020-06-24,9.0,0.0,0.0,-0.2587373534646877,1.4867357457427584,4.025000000000001,1.6875,3.4
2020-06-25,9.0,0.0,0.0,-0.24918226445144065,1.4452796848146983,3.9250000000000003,1.6583333333333334,2.5
2020-06-26,9.0,0.0,0.0,-0.4743321976155992,0.6068665559586338,3.3666666666666676,1.4416666666666667,2.3
2020-06-27,16.0,0.0,0.0,-0.17103064144431465,-0.16517265571353099,2.5916666666666663,1.0208333333333333,2.7
2020-06-28,13.0,0.0,0.0,-1.1798850877224074,-0.2196316796471958,3.1208333333333336,1.375,2.5
2020-06-29,10.0,0.0,0.0,-0.948793399073756,-1.206007238484135,4.05,1.6541666666666666,2.4
2020-06-30,11.0,0.0,0.0,-0.0752078789261494,0.7075196962361904,3.004166666666666,1.2916666666666667,1.9
2020-07-01,12.0,0.041666666666666664,0.4,-0.2755810911548889,-0.6661031617702343,3.266666666666667,1.3375000000000004,2.2
2020-07-02,11.0,0.03333333333333333,0.3,-0.6801817203241156,0.07023289533344679,3.754166666666666,1.6375000000000002,3.6
2020-07-03,7.0,1.7083333333333333,13.899999999999999,-0.030904977667246907,0.47149543956918016,4.808333333333333,1.9708333333333334,4.0
2020-07-04,6.0,0.0,3.0,-0.5304373421576843,0.11375714682367925,3.3541666666666665,1.4666666666666668,2.5
2020-07-05,10.0,0.0,0.0,-0.3246427765396955,0.7963547038849715,2.4583333333333326,1.0291666666666666,2.0
2020-07-06,14.0,0.0,0.0,-0.3506808465604425,0.3958514442866887,3.0583333333333336,1.2624999999999997,3.5
2020-07-07,7.0,0.0,0.0,0.38279180079683844,1.3592084595419403,6.079166666666668,2.75,6.4
2020-07-08,10.0,0.0,0.0,-0.2931103804040243,0.9163549553849183,2.720833333333333,1.2458333333333333,2.3
2020-07-09,16.0,0.0,0.0,-0.69761283850702,0.4265207213141655,2.295833333333333,1.0125,2.2
2020-07-10,18.0,0.0,0.0,-0.32167362739152844,0.3377956827092861,2.841666666666667,1.0833333333333333,2.4
2020-07-11,10.0,0.05833333333333333,0.7,0.27623589742962334,0.10172226518033976,4.004166666666666,1.5416666666666667,4.9
2020-07-12,5.0,0.0,0.0,-0.20667277927354066,1.5226200296485075,4.166666666666665,1.7874999999999999,2.6
2020-07-13,,0.0,0.0,-0.11668064120940523,1.50317633249205,4.0375,1.6416666666666664,2.5
2020-07-14,11.0,0.0,0.0,0.05528870094133433,1.2752383885710477,3.6208333333333322,1.5708333333333335,2.8
2020-07-15,13.0,0.03333333333333333,0.4,-0.22509922728212883,0.5209849944514261,2.454166666666667,0.9208333333333331,1.9
2020-07-16,12.0,0.0,0.0,-0.4949103244540008,-0.43690745472134734,2.433333333333333,1.0125,1.9
2020-07-17,13.0,0.0,0.0,-0.5284039293651538,1.5254262587402676,4.258333333333334,1.8500000000000003,2.7
2020-07-18,6.0,0.0,0.0,-0.23708272465835112,1.279161361492802,4.166666666666666,1.7541666666666673,2.5
2020-07-19,8.0,0.0,0.0,-0.738227080979626,0.14314228952559263,3.2875,1.3,2.4
2020-07-20,9.0,0.0,0.0,-0.873984930377778,-0.7583338968788021,3.5,1.4750000000000003,2.5
2020-07-21,10.0,0.0,0.0,-0.6747231852929715,-0.43584947815204433,3.329166666666667,1.3208333333333333,2.3
2020-07-22,9.0,0.075,0.7,-0.11298354043206048,-0.7580891408864425,4.1416666666666675,1.633333333333333,2.4
2020-07-23,,0.0,0.1,-0.8553025930830008,0.8034886655292904,3.5291666666666663,1.5374999999999999,2.7
2020-07-24,,3.208333333333334,31.200000000000003,0.42830115880413017,0.17780665113628924,4.5249999999999995,1.8500000000000003,7.4
2020-07-25,10.0,0.0,0.0,-0.5692734785221548,0.3182319431642004,2.6458333333333335,1.1125000000000003,1.9
2020-07-26,9.0,0.0,0.0,-0.4746206495167851,-0.060061238451276595,2.704166666666667,1.2000000000000002,2.5
2020-07-27,15.0,0.0,0.0,-0.6654545038568115,0.6218675713630665,2.5083333333333333,1.0875000000000001,2.0
2020-07-28,,0.024999999999999998,0.3,-0.2520170277759477,0.14297917022453607,2.4125,1.0374999999999999,2.2
2020-07-29,18.0,0.0,0.0,-0.5448151251623305,0.7491438747689797,2.358333333333334,1.1291666666666667,1.9
2020-07-30,15.0,0.0,0.0,-0.3053660832933849,0.015381799221211958,2.7833333333333337,1.2375,2.2
2020-07-31,16.0,0.0,0.0,-0.3291472371464372,-0.3806986325759188,2.4375,0.9958333333333335,2.1
2020-08-01,18.0,0.0,0.0,-0.14156598990185418,0.24345322814717982,3.0916666666666663,1.2375,3.3
2020-08-02,9.0,0.11666666666666668,1.4,-0.03914913349488408,1.0246357123565668,4.254166666666666,1.8583333333333336,3.7
2020-08-03,5.0,0.8666666666666667,9.3,0.3646379942065337,0.15374924286167332,3.9,1.4125000000000003,2.5
2020-08-04,4.0,0.03333333333333333,0.4,0.21292889027531134,-0.3847439397718681,4.8875,2.2708333333333335,4.2
2020-08-05,6.0,0.0,0.0,-0.4038151655123812,0.5543826067475892,2.8333333333333335,1.2583333333333333,2.5
2020-08-06,9.0,0.0,0.0,-0.05390212205790538,0.17898012013595951,2.6041666666666665,1.0916666666666666,2.0
2020-08-07,15.0,0.0,0.0,-0.29500015680789565,0.8653856894979199,2.5416666666666665,1.1333333333333333,2.1
2020-08-08,16.0,0.0,0.0,-0.57452099236187,0.4211466985084336,2.3124999999999996,1.0125,2.6
2020-08-09,16.0,0.0,0.0,-0.7578028504800568,0.307629509975236,2.3583333333333334,1.0833333333333333,2.5
2020-08-10,,0.0,0.0,-0.28040059976711634,0.022038469609109285,3.2624999999999997,1.341666666666667,2.2
2020-08-11,15.0,0.0,0.0,-0.6865820700796462,0.3010372663148368,2.329166666666666,1.0416666666666665,2.0
2020-08-12,18.0,0.008333333333333333,0.1,-0.4663875468347933,0.7619688673079364,2.8541666666666665,1.1875,3.0
2020-08-13,13.0,0.041666666666666664,0.5,-0.25463509183605754,-0.12504526015361725,2.766666666666667,1.1124999999999998,1.7
2020-08-14,12.0,0.0,0.0,-0.2616867742587265,0.4611007330340067,2.870833333333333,1.2291666666666665,2.4
2020-08-15,10.0,0.0,0.0,-0.49030771201774437,0.6635733644631819,2.341666666666667,1.0833333333333333,2.0
2020-08-16,9.0,0.0,0.0,0.14576592211166647,0.04616967464204098,2.6375,1.1875000000000002,4.0
2020-08-17,8.0,0.0,0.0,0.3135247259966356,-0.3533792327976856,2.8083333333333336,1.195833333333333,2.1
2020-08-18,11.0,0.0,0.0,-0.391542340161995,0.1264829930804399,2.579166666666667,1.0250000000000001,2.0
2020-08-19,10.0,0.0,0.0,-0.4401757540475817,0.4856518658453884,2.9583333333333326,1.2333333333333332,2.1
2020-08-20,13.0,0.0,0.0,-0.408503460241588,0.37129518586577376,2.470833333333333,1.0166666666666668,2.0
2020-08-21,,0.0,0.0,-0.6027006846659096,0.17623636389229855,2.5,1.0208333333333333,2.2
2020-08-22,11.0,0.0,0.0,-0.2918526345296288,-0.21385335084768278,2.3416666666666672,0.9750000000000001,2.1
2020-08-23,7.0,0.0,0.0,0.1834379163080584,0.954183645467161,3.308333333333334,1.3208333333333333,3.1
2020-08-24,6.0,0.0,0.0,-0.010011495407440901,0.8903352030321204,2.9375000000000004,1.2791666666666668,2.7
2020-08-25,,0.0,0.0,-0.4414841117515964,0.7525266026266365,3.0083333333333324,1.2708333333333337,2.1
2020-08-26,13.0,0.0,0.0,-0.4229245949331337,-0.5706242852675746,2.579166666666667,1.0791666666666666,2.1
2020-08-27,16.0,0.0,0.0,-0.5267759674235487,0.5643415271933194,2.7083333333333326,1.1208333333333333,2.4
2020-08-28,14.0,0.9500000000000002,7.7,0.3052701770605283,1.097761385807843,3.8541666666666674,1.6375,2.9
2020-08-29,8.0,0.16666666666666666,4.3,0.41652136822138924,1.2684080938062439,3.9166666666666674,1.5999999999999999,2.9
2020-08-30,5.0,0.06666666666666667,0.6,-0.1811479772089101,0.34731674493950165,5.216666666666666,2.1,4.3
2020-08-31,,0.17500000000000002,2.1,0.09367497556986902,-0.08917447205951563,2.6541666666666663,1.0583333333333336,1.9
2020-09-01,8.0,0.0,0.0,-0.34640867332149755,-0.36337577658710435,2.8416666666666663,1.1583333333333332,2.1
2020-09-02,6.0,0.0,0.0,0.527452428342586,0.9370639678008561,3.220833333333333,1.4208333333333332,3.1
2020-09-03,10.0,0.0,0.0,-0.43800919182371706,-0.4076027858847597,2.191666666666667,0.8458333333333333,1.9
2020-09-04,17.0,0.0,0.0,-0.191811683550556,0.5134648826361197,2.083333333333333,0.8666666666666668,1.7
2020-09-05,18.0,0.0,0.0,-0.18923532632890525,-0.5223953151178947,2.308333333333333,0.9458333333333334,1.8
2020-09-06,7.0,0.0,0.0,-0.2603016877201164,-0.11571560245041695,2.945833333333333,1.2,2.2
2020-09-07,7.0,0.6916666666666665,4.6,1.529331153747604,-0.34079413261924546,3.691666666666667,1.7291666666666667,5.4
2020-09-08,11.0,0.0,0.0,-0.034947271637106536,0.48248587102363616,2.2541666666666673,1.0208333333333333,1.9
2020-09-09,18.0,0.0,0.0,-0.07022287147865298,-0.4891824667191876,1.7750000000000001,0.7416666666666668,1.7
2020-09-10,21.0,0.0,0.0,-0.12282070382934808,0.4490810223540771,1.9666666666666668,0.8541666666666669,1.7
2020-09-11,20.0,0.0,0.0,-0.04655822828786702,0.22250183872187554,2.145833333333333,0.9624999999999998,2.2
2020-09-12,19.0,0.0,0.0,-0.20779579888155064,0.34963581689554185,2.108333333333333,0.8791666666666669,1.7
2020-09-13,22.0,0.0,0.0,-0.2282495928142301,0.12331859830585663,1.8250000000000002,0.7625000000000001,1.6
2020-09-14,21.0,0.0,0.0,-0.2360743759050646,0.49663734956797473,2.1166666666666667,0.8708333333333332,2.5
2020-09-15,23.0,0.0,0.0,-0.020088961578050207,0.2760290728336224,2.1166666666666663,0.9833333333333334,1.8
2020-09-16,28.0,0.0,0.0,-0.47291178130698336,-0.27641273727603727,2.1125000000000003,0.8541666666666666,1.9
2020-09-17,20.0,0.0,0.0,-0.2517639171128398,0.39624007926622723,2.3208333333333333,0.9875000000000004,1.8
2020-09-18,20.0,0.0,0.0,-0.10485593184720483,0.8472699393639226,2.7541666666666664,1.175,2.2
2020-09-19,16.0,0.0,0.0,0.07752544262340684,1.04928624532292,2.920833333333333,1.2416666666666667,2.5
2020-09-20,21.0,0.0,0.0,-0.17914898598590887,0.42413583487337364,1.9625000000000001,0.7500000000000001,1.6
2020-09-21,26.0,0.0,0.0,0.12749911168578312,-0.09106020079022674,1.9833333333333327,0.7124999999999999,1.7
2020-09-22,7.0,2.2833333333333337,22.000000000000004,0.6988632065881673,0.5202442078036008,3.258333333333333,1.3750000000000002,2.2
2020-09-23,9.0,0.03333333333333333,0.4,-0.324513400040868,0.0526429984628926,2.0124999999999993,0.8166666666666664,2.1
2020-09-24,12.0,0.425,2.9000000000000004,0.7665486540407259,0.8792621395384891,3.125,1.3541666666666663,2.5
2020-09-25,7.0,0.06666666666666667,0.6000000000000001,1.612442745016317,-0.32103502535072864,6.758333333333333,3.141666666666667,7.3
2020-09-26,4.0,0.0,0.0,2.6762726177269838,-2.0310345679867905,7.133333333333334,3.5625000000000004,6.5
2020-09-27,4.0,0.0,0.0,-0.08307291445434083,0.9249418823903022,3.5875000000000004,1.445833333333333,3.0
2020-09-28,10.0,0.0,0.0,-0.2640033350313991,-0.556136148049487,2.5541666666666667,1.0583333333333333,2.1
2020-09-29,14.0,0.0,0.0,-0.3147512902550216,-0.2987553299918741,2.0916666666666663,0.7958333333333334,2.0
2020-09-30,11.0,0.0,0.0,-0.27832949433363213,-0.28497207227487126,2.2375000000000003,0.8541666666666665,1.6
2020-10-01,15.0,0.0,0.0,-0.008657278177690691,0.1670595455828775,1.5833333333333333,0.6541666666666668,1.3
2020-10-02,12.0,1.2916666666666665,5.1,0.338817450828621,3.3378507215951365,8.229166666666664,3.420833333333333,5.3
2020-10-03,3.0,0.8916666666666666,6.299999999999999,-0.5373910112253065,2.2776932302611894,6.783333333333332,2.745833333333333,5.7
2020-10-04,3.0,0.20833333333333337,1.7000000000000002,-0.21128278360313213,1.34784459888278,4.3083333333333345,1.7458333333333336,3.0
2020-10-05,7.0,0.0,0.1,-0.6430116044045865,0.17588758294181164,2.5333333333333323,0.9833333333333331,2.3
2020-10-06,15.0,0.0,0.0,-0.07212409520388814,-0.07279853063307214,1.6499999999999997,0.6041666666666666,1.3
2020-10-07,10.0,0.0,0.0,0.9277886472315487,-1.1284313605393694,3.5916666666666672,1.6291666666666667,3.6
2020-10-08,12.0,0.0,0.0,-0.18313397982127297,-0.0700363004587636,1.7666666666666664,0.6666666666666666,1.5
2020-10-09,19.0,0.0,0.0,0.04736362454119222,0.17447119241866674,1.3375000000000001,0.4875,1.3
2020-10-10,21.0,0.0,0.0,-0.23747301912141797,-0.3059724714032456,1.6208333333333333,0.6166666666666667,1.5
2020-10-11,3.0,0.016666666666666666,0.1,-0.7935145825520448,0.5434850591597059,2.8375,1.1666666666666665,2.3
2020-10-12,4.0,0.0,0.0,-0.6364677310818037,-0.05306892550874235,2.091666666666667,0.8208333333333333,2.6
2020-10-13,12.0,0.0,0.0,-0.21156740282114472,-0.13357480803656158,1.7625,0.4791666666666667,1.3
2020-10-14,18.0,0.016666666666666666,0.1,0.0694210202362211,0.07143257430350675,1.4250000000000005,0.21250000000000002,1.1
2020-10-15,17.0,0.7166666666666667,3.5,0.09897525654996486,-0.29579187675601076,1.908333333333333,0.40833333333333344,1.7
2020-10-16,17.0,0.049999999999999996,0.30000000000000004,0.17336068059609974,-0.3216139088813574,1.3875000000000002,0.42083333333333334,2.1
2020-10-17,24.0,0.0,0.0,-0.16887171790132197,0.10534926595922106,0.9041666666666667,0.23333333333333336,1.5
2020-10-18,32.0,0.0,0.0,0.0029767914428481604,0.09680258795931496,0.8833333333333333,0.12083333333333335,1.0
2020-10-19,32.0,0.008333333333333333,0.1,0.06718690527224326,-0.0067244209643653715,0.6916666666666668,0.125,0.7
2020-10-20,23.0,0.0,0.0,0.018074859034125004,0.03773221671965026,0.5875,0.07916666666666668,0.8
2020-10-21,31.0,0.0,0.0,-0.012134513368404293,-0.14911784951647178,1.1291666666666667,0.20416666666666664,1.1
2020-10-22,25.0,0.016666666666666666,0.2,-0.035422590767761074,-0.19369552839649906,1.4749999999999996,0.20416666666666664,0.8
2020-10-23,34.0,0.5333333333333333,1.5,-0.004470693437319627,0.1923439989525397,1.4124999999999999,0.1958333333333333,0.7
2020-10-24,32.0,0.025000000000000005,0.6000000000000001,-0.06090298760269675,-0.02935188732567059,0.8208333333333333,0.08750000000000001,0.9
2020-10-25,32.0,0.025000000000000005,0.30000000000000004,-0.08032408234025289,-0.01254209732897036,1.15,0.2083333333333333,1.0
2020-10-26,9.0,1.758333333333333,8.0,0.25395001227604014,1.417979698933699,4.466666666666667,1.6833333333333336,2.7
2020-10-27,5.0,0.49166666666666653,3.8,0.1333054355405938,-0.8002803722239848,3.1999999999999997,1.3583333333333332,3.4
2020-10-28,14.0,0.0,0.0,-0.2520840656963723,-0.37826369777153385,1.5416666666666663,0.5458333333333334,1.5
2020-10-29,26.0,0.0,0.0,-0.19108608862597987,-0.14956557698115705,1.7166666666666668,0.6125000000000002,1.5
2020-10-30,36.0,0.0,0.0,-0.07224754854682365,0.05108737793814743,1.558333333333333,0.5291666666666665,1.6
2020-10-31,47.0,0.008333333333333333,0.1,-0.2515731750744641,-0.14271624565916846,1.4208333333333334,0.5458333333333333,1.8
2020-11-01,24.0,0.008333333333333333,0.1,-0.23908359129410992,-0.3524633978567348,1.7874999999999999,0.7875000000000001,1.3
2020-11-02,30.0,0.008333333333333333,0.1,-0.3771935634972213,0.42905296468892556,2.2624999999999997,1.0125,1.9
2020-11-03,37.0,0.0,0.0,-0.3201684746977934,0.3739084621209639,1.45,0.6083333333333334,1.4
2020-11-04,35.0,0.0,0.0,-0.4063921488426943,0.0631884589022731,1.6749999999999998,0.7166666666666667,1.3
2020-11-05,38.0,0.0,0.0,0.12096094779983373,-0.4851478631379983,1.2,0.5,0.5
